store_id,store_namecol,store_menu,menu_price,store_address,store_x,store_y,store_tell,store_cate1,store_cate2,store_cate3,store_man,store_girl,store_near,store_open,store_info1,store_info2
18,강릉엄지네꼬막집 서대문역점,꼬막감자전세트,"42,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
19,강릉엄지네꼬막집 서대문역점,꼬막오징어세트,"47,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
20,강릉엄지네꼬막집 서대문역점,꼬막무침+1도씨 육회,"52,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
21,강릉엄지네꼬막집 서대문역점,1도씨 육회,"28,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
22,강릉엄지네꼬막집 서대문역점,오징어순대,"22,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
23,강릉엄지네꼬막집 서대문역점,꼬막감자전,"18,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
24,강릉엄지네꼬막집 서대문역점,짱뚱어탕,"11,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
25,강릉엄지네꼬막집 서대문역점,영양꼬막죽,"9,000원",서울 종로구 경교장길 35 1층 3140호,196992,451805,02-733-0880,,,,,,서대문역4번 출구에서229m,영업 중21:50에 라스트오더21시 50분에 라스트오더,"주차, 포장, 배달, 남/녀 화장실 구분","강릉 최고 '인생 꼬막 맛집'에 관심이 있다면? **** 가맹문의 : 1811-7896 *****  강릉 가면 꼭! 먹어야 한다는 '인생 꼬막 맛집'  줄을 서지 않으면 먹을 수 없는 강릉 맛집을 집 앞에서! 집에서 먹기 어려웠던 꼬막 요리를 간편하게 즐기세요 국내 최고의 갯벌 '여자만'에서 채취한 꼬막만을 사용하여 꼬막 비빔밥 한 접시에 푸짐하게 담아 드리고 있습니다. 꼬막 비빔밥의 원조의 품격으로 좋은 재료로 정성스럽게 준비한 한 끼를 대접하겠습니다. 메뉴 정보 (홀/포장) 꼬막비빔밥 : 35,000원 꼬막무침 : 33,000원 * 5년간 홀 판매가를 인상하지 않고 많은 분들께 맛있는 꼬막을 드리고자 노력하고 있습니다! 홈페이지 : https://umjine.com"
26,선비꼬마김밥 경희궁자이점,꼬마김밥 5줄,"3,500원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
27,선비꼬마김밥 경희궁자이점,꼬마김밥 10줄,"7,000원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
28,선비꼬마김밥 경희궁자이점,쫄면,"6,000원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
29,선비꼬마김밥 경희궁자이점,국물떡볶이,"5,000원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
30,선비꼬마김밥 경희궁자이점,어묵탕,"5,000원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
31,선비꼬마김밥 경희궁자이점,선비우동,"5,000원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
32,선비꼬마김밥 경희궁자이점,라면,"4,000원",서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
33,선비꼬마김밥 경희궁자이점,청양고추 소스,500원,서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
34,선비꼬마김밥 경희궁자이점,스리라차 마요 소스,500원,서울 종로구 경교장길 35 경희궁자이 상가동 3119호,196931.8542,451813.4899,02-720-7178,,,,,,서대문역3번 출구에서296m,영업 종료내일 휴무내일 휴무,"포장, 예약",
35,라무진 서대문역점,양갈비,"31,000원",서울 종로구 경교장길 35 경희궁자이 3단지 팰리스에비뉴 3145호,197039.3226,451838.9866,010-8465-1094,,,,53%,47,서대문역4번 출구에서256m,영업 중20:30에 라스트오더20시 30분에 라스트오더,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",
36,라무진 서대문역점,마늘밥,"3,000원",서울 종로구 경교장길 35 경희궁자이 3단지 팰리스에비뉴 3145호,197039.3226,451838.9866,010-8465-1094,,,,53%,47,서대문역4번 출구에서256m,영업 중20:30에 라스트오더20시 30분에 라스트오더,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",
37,라무진 서대문역점,프렌치랙,"32,000원",서울 종로구 경교장길 35 경희궁자이 3단지 팰리스에비뉴 3145호,197039.3226,451838.9866,010-8465-1094,,,,53%,47,서대문역4번 출구에서256m,영업 중20:30에 라스트오더20시 30분에 라스트오더,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",
38,라무진 서대문역점,양고기,"30,000원",서울 종로구 경교장길 35 경희궁자이 3단지 팰리스에비뉴 3145호,197039.3226,451838.9866,010-8465-1094,,,,53%,47,서대문역4번 출구에서256m,영업 중20:30에 라스트오더20시 30분에 라스트오더,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",
39,라무진 서대문역점,오뎅탕,"15,000원",서울 종로구 경교장길 35 경희궁자이 3단지 팰리스에비뉴 3145호,197039.3226,451838.9866,010-8465-1094,,,,53%,47,서대문역4번 출구에서256m,영업 중20:30에 라스트오더20시 30분에 라스트오더,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",
40,117파크,새우살,변동,서울 종로구 경희궁1길 16,197342.1449,452153.5685,02-735-0117,,,,,,광화문역7번 출구에서638m,토정보없음정보없음,"단체 이용 가능, 발렛파킹, 예약, 남/녀 화장실 구분",
41,아이노가든,아이노 고기볶음 쌈 채소 정식,"12,000원",서울 종로구 경희궁2길 10 2층,197390.605,452276.6136,0507-1354-1154,,,,,,경복궁역7번 출구에서468m,영업 중20:30에 라스트오더20시 30분에 라스트오더,,"안녕하세요 아이노가든_키친입니다. 합정동에 있던 아이노테이블이 내수동으로 이전하게 되었 습니다. 감사합니다, 좋은하루 되세요 :)"
42,아이노가든,통삼겹 쌈 채소 정식,"15,500원",서울 종로구 경희궁2길 10 2층,197390.605,452276.6136,0507-1354-1154,,,,,,경복궁역7번 출구에서468m,영업 중20:30에 라스트오더20시 30분에 라스트오더,,"안녕하세요 아이노가든_키친입니다. 합정동에 있던 아이노테이블이 내수동으로 이전하게 되었 습니다. 감사합니다, 좋은하루 되세요 :)"
43,아이노가든,꼬막비빔밥,"12,000원",서울 종로구 경희궁2길 10 2층,197390.605,452276.6136,0507-1354-1154,,,,,,경복궁역7번 출구에서468m,영업 중20:30에 라스트오더20시 30분에 라스트오더,,"안녕하세요 아이노가든_키친입니다. 합정동에 있던 아이노테이블이 내수동으로 이전하게 되었 습니다. 감사합니다, 좋은하루 되세요 :)"
44,아이노가든,무국밥,"8,000원",서울 종로구 경희궁2길 10 2층,197390.605,452276.6136,0507-1354-1154,,,,,,경복궁역7번 출구에서468m,영업 중20:30에 라스트오더20시 30분에 라스트오더,,"안녕하세요 아이노가든_키친입니다. 합정동에 있던 아이노테이블이 내수동으로 이전하게 되었 습니다. 감사합니다, 좋은하루 되세요 :)"
45,아이노가든,아이노 고기볶음,"15,000원",서울 종로구 경희궁2길 10 2층,197390.605,452276.6136,0507-1354-1154,,,,,,경복궁역7번 출구에서468m,영업 중20:30에 라스트오더20시 30분에 라스트오더,,"안녕하세요 아이노가든_키친입니다. 합정동에 있던 아이노테이블이 내수동으로 이전하게 되었 습니다. 감사합니다, 좋은하루 되세요 :)"
46,아이노가든,돼지고기 수육,"18,000원",서울 종로구 경희궁2길 10 2층,197390.605,452276.6136,0507-1354-1154,,,,,,경복궁역7번 출구에서468m,영업 중20:30에 라스트오더20시 30분에 라스트오더,,"안녕하세요 아이노가든_키친입니다. 합정동에 있던 아이노테이블이 내수동으로 이전하게 되었 습니다. 감사합니다, 좋은하루 되세요 :)"
47,미정국수 0410 안국역점,땅콩초계국수,"6,500원",서울 종로구 계동길 15 1층,198746.3384,452853.8202,02-730-0412,,,,,,안국역3번 출구에서141m,영업 중21:00에 영업 종료21시 0분에 영업 종료,,"늘 우리 곁에서 역사를 같이 했고, 그래서 더 익숙하고 친근한 음식. 특별한 날 먹는 비싼 음식은 아니지만, 이따금 간단하면서도 든든한 한 끼가 생각날 때 떠올리곤 하는 따끈한 국수 한 그릇. 멸치국수 & 덮밥 잘 하는 집 미정국수0410은 특별하고 고급스러운 장소는 아니지만 언제든 마음 편히 식사할 수 있는 아늑한 곳, 혼자서도 부담 없이 들를 수 있는 편안한 곳으로 지난 고객 여러분과 함께 해 왔습니다. 쌀쌀한 날씨에 따끈한 국물이 생각날 때, 출출한 배를 든든하게 달래 줄 국수 면발이 생각날 때, 그 언제든 편안히 식사할 수 있는 공간, 언제든 다시 찾고 싶은 맛집으로 기억되는 곳! 미정국수0410으로 고객 여러분 곁에서 끝없이 노력하겠습니다."
48,미정국수 0410 안국역점,땅콩초계비빔면,"7,000원",서울 종로구 계동길 15 1층,198746.3384,452853.8202,02-730-0412,,,,,,안국역3번 출구에서141m,영업 중21:00에 영업 종료21시 0분에 영업 종료,,"늘 우리 곁에서 역사를 같이 했고, 그래서 더 익숙하고 친근한 음식. 특별한 날 먹는 비싼 음식은 아니지만, 이따금 간단하면서도 든든한 한 끼가 생각날 때 떠올리곤 하는 따끈한 국수 한 그릇. 멸치국수 & 덮밥 잘 하는 집 미정국수0410은 특별하고 고급스러운 장소는 아니지만 언제든 마음 편히 식사할 수 있는 아늑한 곳, 혼자서도 부담 없이 들를 수 있는 편안한 곳으로 지난 고객 여러분과 함께 해 왔습니다. 쌀쌀한 날씨에 따끈한 국물이 생각날 때, 출출한 배를 든든하게 달래 줄 국수 면발이 생각날 때, 그 언제든 편안히 식사할 수 있는 공간, 언제든 다시 찾고 싶은 맛집으로 기억되는 곳! 미정국수0410으로 고객 여러분 곁에서 끝없이 노력하겠습니다."
49,미정국수 0410 안국역점,멸치국수,"4,500원",서울 종로구 계동길 15 1층,198746.3384,452853.8202,02-730-0412,,,,,,안국역3번 출구에서141m,영업 중21:00에 영업 종료21시 0분에 영업 종료,,"늘 우리 곁에서 역사를 같이 했고, 그래서 더 익숙하고 친근한 음식. 특별한 날 먹는 비싼 음식은 아니지만, 이따금 간단하면서도 든든한 한 끼가 생각날 때 떠올리곤 하는 따끈한 국수 한 그릇. 멸치국수 & 덮밥 잘 하는 집 미정국수0410은 특별하고 고급스러운 장소는 아니지만 언제든 마음 편히 식사할 수 있는 아늑한 곳, 혼자서도 부담 없이 들를 수 있는 편안한 곳으로 지난 고객 여러분과 함께 해 왔습니다. 쌀쌀한 날씨에 따끈한 국물이 생각날 때, 출출한 배를 든든하게 달래 줄 국수 면발이 생각날 때, 그 언제든 편안히 식사할 수 있는 공간, 언제든 다시 찾고 싶은 맛집으로 기억되는 곳! 미정국수0410으로 고객 여러분 곁에서 끝없이 노력하겠습니다."
