store_id,store_namecol,store_menu,menu_price,store_address,store_x,store_y,store_tell,store_cate1,store_cate2,store_cate3,store_man,store_girl,store_near,store_open,store_info1,store_info2
439,커피베이 숭인동점,얼음빙수와 프라노베(애플망고베리얼음빙수),"12,900원",서울 종로구 숭인동길 10,201846.9745,452571.0735,02-923-6353,,,,,,2우이신설신설동역11번 출구에서204m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",
440,커피베이 숭인동점,얼음빙수와 프라노베(쿠키듬뿍프라노베),"6,000원",서울 종로구 숭인동길 10,201846.9745,452571.0735,02-923-6353,,,,,,2우이신설신설동역11번 출구에서204m,영업 중22:00에 영업 종료22시 0분에 영업 종료,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",
441,할매가 곰탕 종로센트로폴리스점,곰탕,"10,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
442,할매가 곰탕 종로센트로폴리스점,곰탕면,"10,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
443,할매가 곰탕 종로센트로폴리스점,특곰탕,"13,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
444,할매가 곰탕 종로센트로폴리스점,수육,"48,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
445,할매가 곰탕 종로센트로폴리스점,특곰탕면,"13,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
446,할매가 곰탕 종로센트로폴리스점,살로만,"13,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
447,할매가 곰탕 종로센트로폴리스점,육개장,"10,000원",서울 종로구 우정국로 26 지하2층 10호,198481.4127,452177.1238,0507-1360-5871,,,,,,종각역3-1번 출구에서70m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"단체 이용 가능, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설",한우만을 고집하는 할매가곰탕입니다.
448,라도스트,필스너우르켈 파인트,"9,900원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
449,라도스트,코젤다크 시나몬,"7,000원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
450,라도스트,코젤라거,"5,500원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
451,라도스트,코젤다크,"6,500원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
452,라도스트,시나몬 코젤 다크,"7,000원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
453,라도스트,필스나 우르켈 half-pint,"6,900원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
454,라도스트,필스너 우르켈 pint,"9,900원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
455,라도스트,페로니,"7,500원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
456,라도스트,그롤쉬 바이젠,"7,500원",서울 종로구 우정국로2길 17 1층 라도스트,198524.4134,451929.4326,0507-1343-6868,,,,,,종각역4번 출구에서76m,영업 중23:15에 라스트오더23시 15분에 라스트오더,,라도스트(RADOST)는 기쁨이란 것으로 저희가 게에 방문하는 고객이 항상 기쁨을 간직했으면 해서 상호로 택하였습니다. 저희가게는 체...
457,중화요리 지엔,해물짬뽕,"10,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
458,중화요리 지엔,짜장면(후라이 포함),"7,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
459,중화요리 지엔,소고기짬뽕,"10,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
460,중화요리 지엔,깐풍기(소),"20,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
461,중화요리 지엔,해물누룽지탕(소),"25,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
462,중화요리 지엔,뚝배기 마파두부,"16,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
463,중화요리 지엔,등심탕수육(미니),"12,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
464,중화요리 지엔,마파가지밥,"9,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
465,중화요리 지엔,볶음밥(후라이 포함),"9,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
466,중화요리 지엔,해물쟁반짜장(1인),"10,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
467,중화요리 지엔,군만두(4조각),"3,000원",서울 종로구 율곡로 218 중화요리지엔,200200.329,452629.3066,0507-1323-1594,,,,,,종로5가역3번 출구에서606m,오늘 휴무매주 토요일 휴무매주 토요일 휴무,"포장, 배달, 예약, 무선 인터넷",자극적이지 않은 짬뽕! 중화요리가 생각날땐 중화요리 지엔을 찾아주세요
468,순수덮밥 동대문점,NEW치킨마요 덮밥,"9,500원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
469,순수덮밥 동대문점,김치삼겹덮밥,"9,500원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
470,순수덮밥 동대문점,직화 불삼겹덮밥,"8,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
471,순수덮밥 동대문점,직화 우삼겹덮밥,"9,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
472,순수덮밥 동대문점,직화 불차돌덮밥,"10,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
473,순수덮밥 동대문점,직화 불삼겹덮밥,"8,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
474,순수덮밥 동대문점,직화 불항정덮밥,"10,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
475,순수덮밥 동대문점,직화 불 낙지덮밥,"12,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
476,순수덮밥 동대문점,직화 항정덮밥,"10,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
477,순수덮밥 동대문점,불치킨덮밥,"9,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
478,순수덮밥 동대문점,양념치킨덮밥,"9,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
479,순수덮밥 동대문점,직화 차돌덮밥,"10,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
480,순수덮밥 동대문점,직화 매콤 우삼겹덮밥,"9,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
481,순수덮밥 동대문점,큐브 스테이크덮밥,"12,900원",서울 종로구 율곡로 239,200401.417,452585.3376,02-747-4704,,,,,,4동대문역10번 출구에서624m,,"주차, 포장, 배달, 남/녀 화장실 구분",순수덮밥 동대문점 입니다. 2023년 2월 3일 OPEN 하였습니다! 많은 관심과 사랑 부탁 드립니다.
482,ERROR,국보칼국수,,,,,,,,,,,,,,
483,마음을 담아 내면,명란 아보카도 덮밥,"13,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
484,마음을 담아 내면,살치살 스테이크,"22,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
485,마음을 담아 내면,마담면(생면국수:온면),"9,500원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
486,마음을 담아 내면,마담비빔면(간장양념/매운양념),"10,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
487,마음을 담아 내면,꼬막비빔밥,"13,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
488,마음을 담아 내면,목살 스테이크,"16,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
489,마음을 담아 내면,연어 덮밥,"15,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
490,마음을 담아 내면,연어 아보카도 샐러드,"20,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
491,마음을 담아 내면,닭가슴살 아보카도 샐러드,"17,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
492,마음을 담아 내면,콩국수(여름한정 메뉴),"12,000원",서울 종로구 율곡로3길 79 마음을담아내면,198346.1239,452991.9949,0507-1313-7668,,,,,,안국역1번 출구에서486m,영업 중20:00에 라스트오더20시 0분에 라스트오더,,마음을 담아 내면(마담면) 평소에 두딸과 아내가 좋아하던 음식에 마음을 담아 소개하고 싶었습니다.
493,라면땡기는날,짬뽕라면,"5,500원",서울 종로구 율곡로3길 82,198365.6691,452999.5955,02-733-3330,,,,,,안국역1번 출구에서492m,영업 중기본 19:00에 라스트오더,,종로구 화동 정독도서관 앞에 위치한 이곳은 평 범한 외부 간판과 좁은 실내만 본다면 여느 평범 한 동네 라면가게로 착각해서 그냥 지나치...
494,라면땡기는날,땡라면,"5,000원",서울 종로구 율곡로3길 82,198365.6691,452999.5955,02-733-3330,,,,,,안국역1번 출구에서492m,영업 중기본 19:00에 라스트오더,,종로구 화동 정독도서관 앞에 위치한 이곳은 평 범한 외부 간판과 좁은 실내만 본다면 여느 평범 한 동네 라면가게로 착각해서 그냥 지나치...
495,라면땡기는날,치즈라면,"5,000원",서울 종로구 율곡로3길 82,198365.6691,452999.5955,02-733-3330,,,,,,안국역1번 출구에서492m,영업 중기본 19:00에 라스트오더,,종로구 화동 정독도서관 앞에 위치한 이곳은 평 범한 외부 간판과 좁은 실내만 본다면 여느 평범 한 동네 라면가게로 착각해서 그냥 지나치...
496,라면땡기는날,해장라면(콩나물),"5,000원",서울 종로구 율곡로3길 82,198365.6691,452999.5955,02-733-3330,,,,,,안국역1번 출구에서492m,영업 중기본 19:00에 라스트오더,,종로구 화동 정독도서관 앞에 위치한 이곳은 평 범한 외부 간판과 좁은 실내만 본다면 여느 평범 한 동네 라면가게로 착각해서 그냥 지나치...
497,라면땡기는날,떡만두라면,"5,500원",서울 종로구 율곡로3길 82,198365.6691,452999.5955,02-733-3330,,,,,,안국역1번 출구에서492m,영업 중기본 19:00에 라스트오더,,종로구 화동 정독도서관 앞에 위치한 이곳은 평 범한 외부 간판과 좁은 실내만 본다면 여느 평범 한 동네 라면가게로 착각해서 그냥 지나치...
498,라면땡기는날,계란 추가,500원,서울 종로구 율곡로3길 82,198365.6691,452999.5955,02-733-3330,,,,,,안국역1번 출구에서492m,영업 중기본 19:00에 라스트오더,,종로구 화동 정독도서관 앞에 위치한 이곳은 평 범한 외부 간판과 좁은 실내만 본다면 여느 평범 한 동네 라면가게로 착각해서 그냥 지나치...
499,반한닥,갈릭마요 닭꼬치,"4,500원",서울 종로구 율곡로3길 83,198347.0992,453007.4862,070-7773-4773,,,,,,안국역1번 출구에서491m,영업 중19:00에 영업 종료19시 0분에 영업 종료,,8월 11일까지 폭염으로 인하여 영업을 중지합니다. 감사합니다.
500,반한닥,소금구이 닭꼬치,"4,000원",서울 종로구 율곡로3길 83,198347.0992,453007.4862,070-7773-4773,,,,,,안국역1번 출구에서491m,영업 중19:00에 영업 종료19시 0분에 영업 종료,,8월 11일까지 폭염으로 인하여 영업을 중지합니다. 감사합니다.
501,반한닥,간장맛 닭꼬치,"4,000원",서울 종로구 율곡로3길 83,198347.0992,453007.4862,070-7773-4773,,,,,,안국역1번 출구에서491m,영업 중19:00에 영업 종료19시 0분에 영업 종료,,8월 11일까지 폭염으로 인하여 영업을 중지합니다. 감사합니다.
502,반한닥,고추장맛 닭꼬치,"4,000원",서울 종로구 율곡로3길 83,198347.0992,453007.4862,070-7773-4773,,,,,,안국역1번 출구에서491m,영업 중19:00에 영업 종료19시 0분에 영업 종료,,8월 11일까지 폭염으로 인하여 영업을 중지합니다. 감사합니다.
503,반한닥,치즈맛 닭꼬치,"4,500원",서울 종로구 율곡로3길 83,198347.0992,453007.4862,070-7773-4773,,,,,,안국역1번 출구에서491m,영업 중19:00에 영업 종료19시 0분에 영업 종료,,8월 11일까지 폭염으로 인하여 영업을 중지합니다. 감사합니다.
504,반한닥,사이다 콜라,"2,000원",서울 종로구 율곡로3길 83,198347.0992,453007.4862,070-7773-4773,,,,,,안국역1번 출구에서491m,영업 중19:00에 영업 종료19시 0분에 영업 종료,,8월 11일까지 폭염으로 인하여 영업을 중지합니다. 감사합니다.
505,삼방매,돈코츠 라멘,"11,000원",서울 종로구 율곡로5길 3-11 1층 삼방매(三番目)X만고쿠(萬石)본점,198574.5515,452697.7214,02-723-4632,,,,,,안국역1번 출구에서126m,영업 중20:00에 라스트오더20시 0분에 라스트오더,남/녀 화장실 구분,"- 삼방매의 돈코츠 라멘은 하카다 정통방식으로 사골육수를 장(長)시간에 걸쳐 진하게 우려냅니다. 스프는 일절 사용하지 않으며, 라멘의 모든 토핑을 매일마다 직접 만들고 있습니다. - 삼방매의 차슈는 직접만든 타래와 숙성을 거쳐 풍미를 더하고, 부드러운 육질과 진한 육즙을 맛보실 수 있도록 두껍게 썰어 드리고 있습니다 -삼방매X만고쿠 안국본점 매장으로 라멘과 덮밥을 동시에 맛볼수 있습니다"
506,삼방매,매운돈코츠라멘,"11,500원",서울 종로구 율곡로5길 3-11 1층 삼방매(三番目)X만고쿠(萬石)본점,198574.5515,452697.7214,02-723-4632,,,,,,안국역1번 출구에서126m,영업 중20:00에 라스트오더20시 0분에 라스트오더,남/녀 화장실 구분,"- 삼방매의 돈코츠 라멘은 하카다 정통방식으로 사골육수를 장(長)시간에 걸쳐 진하게 우려냅니다. 스프는 일절 사용하지 않으며, 라멘의 모든 토핑을 매일마다 직접 만들고 있습니다. - 삼방매의 차슈는 직접만든 타래와 숙성을 거쳐 풍미를 더하고, 부드러운 육질과 진한 육즙을 맛보실 수 있도록 두껍게 썰어 드리고 있습니다 -삼방매X만고쿠 안국본점 매장으로 라멘과 덮밥을 동시에 맛볼수 있습니다"
507,삼방매,차슈덮밥,"13,000원",서울 종로구 율곡로5길 3-11 1층 삼방매(三番目)X만고쿠(萬石)본점,198574.5515,452697.7214,02-723-4632,,,,,,안국역1번 출구에서126m,영업 중20:00에 라스트오더20시 0분에 라스트오더,남/녀 화장실 구분,"- 삼방매의 돈코츠 라멘은 하카다 정통방식으로 사골육수를 장(長)시간에 걸쳐 진하게 우려냅니다. 스프는 일절 사용하지 않으며, 라멘의 모든 토핑을 매일마다 직접 만들고 있습니다. - 삼방매의 차슈는 직접만든 타래와 숙성을 거쳐 풍미를 더하고, 부드러운 육질과 진한 육즙을 맛보실 수 있도록 두껍게 썰어 드리고 있습니다 -삼방매X만고쿠 안국본점 매장으로 라멘과 덮밥을 동시에 맛볼수 있습니다"
508,삼방매,네기부타동,"10,500원",서울 종로구 율곡로5길 3-11 1층 삼방매(三番目)X만고쿠(萬石)본점,198574.5515,452697.7214,02-723-4632,,,,,,안국역1번 출구에서126m,영업 중20:00에 라스트오더20시 0분에 라스트오더,남/녀 화장실 구분,"- 삼방매의 돈코츠 라멘은 하카다 정통방식으로 사골육수를 장(長)시간에 걸쳐 진하게 우려냅니다. 스프는 일절 사용하지 않으며, 라멘의 모든 토핑을 매일마다 직접 만들고 있습니다. - 삼방매의 차슈는 직접만든 타래와 숙성을 거쳐 풍미를 더하고, 부드러운 육질과 진한 육즙을 맛보실 수 있도록 두껍게 썰어 드리고 있습니다 -삼방매X만고쿠 안국본점 매장으로 라멘과 덮밥을 동시에 맛볼수 있습니다"
509,삼방매,매콤부타동,"11,000원",서울 종로구 율곡로5길 3-11 1층 삼방매(三番目)X만고쿠(萬石)본점,198574.5515,452697.7214,02-723-4632,,,,,,안국역1번 출구에서126m,영업 중20:00에 라스트오더20시 0분에 라스트오더,남/녀 화장실 구분,"- 삼방매의 돈코츠 라멘은 하카다 정통방식으로 사골육수를 장(長)시간에 걸쳐 진하게 우려냅니다. 스프는 일절 사용하지 않으며, 라멘의 모든 토핑을 매일마다 직접 만들고 있습니다. - 삼방매의 차슈는 직접만든 타래와 숙성을 거쳐 풍미를 더하고, 부드러운 육질과 진한 육즙을 맛보실 수 있도록 두껍게 썰어 드리고 있습니다 -삼방매X만고쿠 안국본점 매장으로 라멘과 덮밥을 동시에 맛볼수 있습니다"
510,심우방,고추차,"6,000원",서울 종로구 인사동12길 1,198564.1829,452460.7688,02-730-9702,,,,,,안국역6번 출구에서282m,영업 중22:00에 영업 종료22시 0분에 영업 종료,,"핑크빛 백년초 차, 연노랑 국화차, 진한 매력의 머루차 등 건강과 낭만을 선사할 다양한 전통차를 마실 수 있는 곳입니다. 다도계에서도 유명한 이곳 사장님의 친절한 다도 설명이 차의 깊은 맛을 더해줍니다."
