50,동해어가,ltk3786,퇴근길에 동료하고 한잔하러 재방했네요 동해코스메뉴로 싱싱한 활어 각종 해산물 맛있게 먹었어요 역시 회식하기 딱 좋은곳이네요,21.9.30.목,2
51,동해어가,콜라6461,맛있게 잘먹었습니다!,21.12.20.월,2
52,동해어가,smcpro,청결한 음식점에서 신선한 횟감 싱싱한 해산물들 잘 먹었답니다 스끼다시도 마니 나오고 서비스도 좋아 모임하기 딱 좋네요,21.8.31.화,2
53,동해어가,mono5678,싱싱한 활어회와 졸깃한 해산물이 넘 맛있어요 서비스도 좋고 청결해서 안심하고 식사하기 좋네요,21.9.1.수,2
54,동해어가,lmh****,굿,22.4.16.토,2
55,동해어가,lbead,음식을 코스로 즐길수 있어서 좋아요!! 낙지호롱서부터 오꼬노모야끼까지 쓰끼도 다양하고 회도 신선해요~,21.11.18.목,2
56,동해어가,sad****,좋아요,21.12.20.월,1
57,동해어가,lmh****,굿,22.3.12.토,1
58,동해어가,먹방여행자,이집C코스요리구성도잘나오구푸짐~가성비짱~,21.11.10.수,2
59,동해어가,콜라6461,너무 맛있습니다~~,21.10.13.수,1
60,동해어가,Jiu1230,"날씨가 너무 더워져서 시원한 물회먹고 싶어 술도한잔할겸 B코스에 물회주문,, 코스에 나오는 해산물들 너무신선하고 맛있었고 물회도 너무너무시원하고 새콤달콤매콤 맛있네요,,굿~~",21.6.25.금,3
61,동해어가,Terary91122,"지인소개로알게된곳,,,회도신선하고 광어회시켜서 푸짐하고 맛있게 먹었음,,",21.5.24.월,2
62,동해어가,smcpro,지인하고 종로에서 입소문자자한 동해어가에서 코스메뉴로 활어회 각종 해산뮬 메뉴 맛있게 즐겼어요 신선하고 양이 많아 둘이서 풍미 가득하게 즐겼구요 직원분도 친절하고 식사하기 딱 좋은 곳이네요,21.4.1.목,1
63,동해어가,그랑그랭,비코스 먹었어요,21.6.9.수,1
64,동해어가,mono5678,퇴근길에 동료들과 싱싱한 활어 각종 해산물 맛있게 즐겼구요 스끼다시도 많이 주시네요 덕분에 소주 맥주 양껏 마셨구요 속도 든든하니 다들 오랜만에 회식다운 식사했어요 분위기도 굿,21.4.1.목,1
65,동해어가,ltk3786,친구따라서 처음 방문했는데요 술한전 하기 좋은 분위기에 청결한 내부 서비스도 좋고 코스메뉴로 신선한 활어 각종 해산물 먹었는데 감칠맛에 입안 가득 풍미가 좋네요,21.4.1.목,1
66,동해어가,Jiu1230,도미회 완전좋네요 너무잘먹고갑니다,21.4.9.금,2
67,동해어가,lgs****,항상 회가 신선하고 쓰기도 잘나오고 맛있네요~,21.4.17.토,1
68,동해어가,churogun,음식은 보통 불친절 화장실 불편 죽어도다신안감 돈내고 기분만 잡침 지인한테 이런데가자고해서 미안하다고 했음 말끝마다 짜증스럽게 하고 옴나 짜증 승질 다부림 요새 뭐 이런데가 다 있나 했지만 진짜 절대 안가기 추천,21.3.25.목,1
69,동해어가,예란꽃방,맛있게먹었어요,21.4.14.수,1
70,동해어가,내편47,간만에 친구들과 술한잔 요기 우~~와 항상 맛집 검색해서 가면 실망스러울때가 있는데 괜히 평점이 좋은게 아니네요^^특히 친절하신 매니점님. 화이팅이요~~~,21.3.25.목,1
71,동해어가,Jiu1230,"코스메뉴 가격대비 괜찮게나오네요 가짓수도많고 음식들도 하나하나 신경 많이쓰신듯,,맛있어요",21.2.20.토,1
72,동해어가,먹방여행자,이집스끼다시도잘나오구코스메뉴가격대비좋아요~,21.5.4.화,1
73,동해어가,Terary91122,C코스 👍굿~~~~~~,21.4.6.화,1
74,동해어가,myeun1002,.,21.1.5.화,11
75,동해어가,myeun1002,.,20.12.31.목,10
76,동해어가,myeun1002,.,20.12.21.월,9
77,동해어가,반짝반짝 빛나81,맛있어요,20.12.16.수,1
78,동해어가,myeun1002,.,20.12.7.월,8
79,동해어가,myeun1002,.,20.11.27.금,7
80,동해어가,ss****,좋아요,20.12.12.토,1
81,동해어가,송이버섯56,코스 맛있음,20.11.23.월,1
82,동해어가,kim****,좋아요,20.9.6.일,1
83,동해어가,킴미킴미42,굿,20.12.26.토,1
84,동해어가,son****,굿,20.6.25.목,1
85,동해어가,cha****,좋아,21.2.23.화,1
86,동해어가,Su8788,좋아요,20.3.25.수,1
87,동해어가,myeun1002,좋아요,20.3.30.월,6
88,동해어가,myeun1002,맛있어요,20.3.19.목,5
89,동해어가,myeun1002,생대구탕 맛있어요,20.2.4.화,1
90,동해어가,myeun1002,좋아요,20.3.6.금,4
91,동해어가,myeun1002,좋아요,20.2.20.목,3
92,동해어가,myeun1002,좋아요,20.2.11.화,2
93,동해어가,쫄깃쫄깃함,네이버는 네이버입니다 . 소비자에게 돌려줄줄 아는 기업 네이버 최고에요!,20.5.22.금,2
94,동해어가,쫄깃쫄깃함,네이버는 네이버입니다 . 소비자에게 돌려줄줄 아는 기업 네이버 최고에요!,20.5.22.금,1
95,동해어가,ice****,신선하고 깔끔해요,19.3.21.목,1
96,동해어가,정미경63,좋아요,18.1.20.토,1
1,두꺼비 수산,고맹25,최악입니다. 강매. 불친절. 다신 가고 싶지 않아요.,6.14.수,1
2,두꺼비 수산,백지영51,퇴근후에는 항상 두꺼비 수산에서 위로받고 힐링하는 것 같아요ㅠㅠ 방어회 먹으러 방문했다가 사장님 추천으로 숭어회 먹었는데 역시 사장님픽은 언제나 실패가 없어요! 부드러우면서 쫀득하고 고소한 맛에 스트레스까지 확 날아갔어요. 회 싱싱함은 말할것도 없고 언제나 반갑게 맞이해주시는 사장님들 생각나서 조만간 또 가야겠어요!!,1.6.금,1
3,두꺼비 수산,달려라밍키,가려던 횟집이 자리가없어서 왔습니다 회 가성비가 좋진 않습니다 기본찬이 너무 없네요 사장님은 친절하세요,22.12.16.금,1
4,두꺼비 수산,tom****,,5.15.월,1
5,두꺼비 수산,daaaaaaisy,우럭탕 오마넌. 양이 많음,5.16.화,1
6,두꺼비 수산,이니7622,최악입니다. 절대가지마세요 블로그보고도 가지마시고 가까워도 가지마세요; 일단 아줌마 ㅆㄱㅈ바가지고 추워서 들어간 횟집인데 세꼬지시킨게이거고요 스끼아무것도없고 버섯전기본으로 나오는걸로알고있는데 안주길래 물어봤더니 기본아니라고하길래 안주냐니까 진상취급 ;;;; 추가하는 메뉴판보이길래 추가라는건 주고나서 추가라는거아니냐니까 회를시키면 주는거다 꽁자가어딧냐는말이길래 회시켰다하니까 재료소진이라길래 이러면추가라는말이 아니라 기본메뉴에대체해줘야아니냐니까 버섯전을 정식을시캬야지만 추가가된다길래 정식줘라하니까 정식이없다???? 알겟다하거 먹는데 진상취급 오지게하고 불다꺼놓고 추가 술시키는데 대답도없이 탁탁 놓고 아예 무시하더라구요 살다살다 이런 막캥이 음식점음 처음이네요 장사안되는 이유가있습니다;;아줌마가 문제…,22.12.15.목,1
7,두꺼비 수산,hch****,별점 1점도 아까운 최고의 식당 둘이 왔는데 안주 두개시키라는 주인 그래서 시킨 안주가 산낙지 2만원 전복 2만원 안주 두개시켰는데 한접시에 나옴 성의 1도 없음 그래서 저 한접시에 총 합쳐서 4만원짜리 안주가 저거네요 앞으로도 그런식으로 장사해서 많이 번창하세요!,22.11.25.금,1
8,두꺼비 수산,jun****,만족합니다,5.4.목,1
9,두꺼비 수산,dl****,겨울이라 방어 먹고싶었는데 가게앞에 대방어 간판이 딱!! 있어서 귀여워서 ㅋㅋㅋ들어갔는데 메뉴 설명도잘 해주시고 친절하세용 방어 맛있는거 말할것두없구ㅠ 부위 설명도 해주셔서 좋았어요!! 막 큰 가게는 넘 시끄러워서 잘 안가는데 맘에 들어요!!! 또 갈게요~~,22.12.2.금,1
10,두꺼비 수산,서하5884,굳,22.12.30.금,1
11,두꺼비 수산,jun****,무난,3.15.수,1
12,두꺼비 수산,Will21,리뷰가 왜 안좋은지 모르겠다는 사람도 있던데 우럭 광어 막회로 대자로 썬게 저겁니다 딱 두세점 먹고 찍었는데 오만원짜리에 양이 이렇고 오만원짜리 시키면 하다못해 미역국이던 꽁치던 뭐라도 나와야 하는거 아닌가요? 블로그 보니까 전같은것도 나오던데 나오는 쯔끼다시가 당근 번데기 끝 와사비도 처음부터 나와야 하는걸 달라고 해야 주고 이런걸 오만원 받을거면 애초에 다른데를 갔었을텐데 이래서 블로그나 이런건 믿으면 안된다는걸 다시한번 뼈저리게 느낍니다 회 좋아해서 먹으러 여기저기 다 가고 하는데 여기는 거의 휴가철 관광지급이네요 그냥 이만원 이만오천원 하는 체인 횟집을 갈걸 하는 생각이 계속 나네요 물가는 물가대로 올랐는데 회 양 회 가성비 쯔끼다시는 거의 없다고봐야할 다신 안가고싶은 횟집이네요 저한테는,22.9.8.목,1
13,두꺼비 수산,RIVER82,2차로 가볍게 회랑 술 한잔 하기 좋은 곳이에요.,22.10.1.토,1
14,두꺼비 수산,지연490,회가 싱싱하고 양도 많았어요,2.28.화,1
15,두꺼비 수산,봄8561,너무너무 친절하셔서 좋았어요! 회도 생각보다 맛있었구 여기 리뷰들이 왜 안좋지 할 정도로 주인분들이 너무 친절하셔서 리뷰 써요...ㅋㅋㅋㅋ,22.5.14.토,1
16,두꺼비 수산,빈스콩,해물라면인데.. 해물이 다 도망가고 조개만.. 요것이 뭔가요~~??????,22.6.2.목,1
17,두꺼비 수산,피노1250,멀리서 종로 친구 만나는데 리뷰가 좋아서 선택한곳ᆢ 근데 회는 맛은 있었지만 정말 밑만찬도 없고 회 말고 손갈데가 없는 식당 입니다 두번다시는 찾아가지 않을곳ᆢ 리뷰가 왜좋은지 ᆢ이해가 안가는 식당~,22.4.23.토,1
18,두꺼비 수산,HiMusic,식사 잘 했어요,22.5.21.토,1
19,두꺼비 수산,효니풋,너무 친절하셨습니다 광어 포장해갔는데 양도 엄청 많았어요 ㅎㅎ💖,22.4.17.일,1
20,두꺼비 수산,wlr****,예전에갔을때는 다른 서비스가 많았는데오랜만에갔더니 비싸고 서비스도 없네요,22.4.27.수,1
21,두꺼비 수산,스마일5897,혼자 온 여자분 이뻤어요,22.3.18.금,1
22,두꺼비 수산,할롱구할롱구,좋아요,22.4.27.수,1
23,두꺼비 수산,백 여울,광어 양 많고 맛있어요:),22.1.18.화,1
24,두꺼비 수산,ayjsla,굿,22.4.9.토,1
25,두꺼비 수산,917****,굿,22.3.7.월,1
26,두꺼비 수산,Sarah0000000000,친절해요,22.1.14.금,1
27,두꺼비 수산,도날드i서울,사장님 내외분이 정말 친절하시고 음식이 깔끔하고 맛있어요. 오늘은 디저트도 서비스로 주셨습니다. 종로 최애 횟집~♡♡♡,21.11.9.화,1
28,두꺼비 수산,Orii15,"너무맛있어요! 사장님도 친절하시고, 반찬이 집반찬같아요 쾌적해서 좋아요:)",21.10.21.목,1
29,두꺼비 수산,고라니8616,엄청 친절하시고 맛있어요!! 이 주변에서 몇 안되는 점심 맛집,21.10.22.금,1
30,두꺼비 수산,joh****,굿굿,21.9.15.수,1
31,두꺼비 수산,뭐줄래 윈윈하자v,맛있어요 ! 꼬막비빔밥에 동태탕~~,21.7.15.목,1
32,두꺼비 수산,66****,좋아요,21.7.10.토,1
1,도연회포차,떤이93,"여기 점심특선 최고예요 ㅋㅋㅋ 횟집이라 가볼지 말지 망설여졌었는데 한 번 가고 반해서 자주 찾을 것 같아요. 생긴지 얼마 안된 가게라 깔끔하고, 사장님도 친절하시고, 뭣보다 9000원에 개하이퀄리티 음식을 맛볼수 있음… 국밥도 구천원, 만원하는 시대인데 살 엄청 통통한 고등어구이 정식을 9000원에 ㅠㅠㅠㅠ생선도 신선해요. 짱 부드러웠어요. 감동의 눈물 줄줄… 없어지지 말고 오래오래 장사해주세요..",7.13.목,1
2,도연회포차,Moon9u,넘맛있고 사장님이 친절하시고 재방문의사 100%♥,7.10.월,1
3,도연회포차,포토그래퍼맨,좋아요,7.25.화,1
4,도연회포차,ㅇㅇ1215ㅇㅇ,👍🏻,6.30.금,1
5,도연회포차,rachelim,동태탕 맛나요,8.22.화,3
6,도연회포차,kim****,친절해요,7.5.수,2
7,도연회포차,rachelim,동태탕 무난합니다,6.23.금,1
8,도연회포차,lewyoungjoo,굿,8.8.화,1
9,도연회포차,rachelim,넹,7.25.화,2
10,도연회포차,kim****,좋아요,5.2.화,1
1,국향,날마다 행복한 여자,좋아요 좋아요 좋아요 좋아요,9.7.목,6
2,국향,쩝쩝맨이야,짬 짜는 맛있는데 탕수육은 쏘쏘해요,8.27.일,1
3,국향,밥통에빠져버린호두,탕수육 달달해서 맛잇었어요. 짬뽕 짱 맛있어요. 짜장면도 맛있어요,8.27.일,1
4,국향,홍대신촌 나와바리 얏호,짜장면 6천원. 짬뽕7천원. 둘이서 하나씩 시켜서 같이 먹었는데 맛있고 가성비 끝내주었어요. 짜장면 짬뽕 먹고싶을땐 가깝고 앞으로 여기 올것 같아요 불맛도 살짝납니다.,5.20.토,1
5,국향,랫써팬더뀨,오랜만에 맛있는 짜장과 짬뽕을 먹었습니다! 사진은 못 찍었습니다ㅠㅠ 저희도 작은 가게를 운영하는 중이라 바빠서 근처 중화요리집을 종종 이용했는데 진짜 가격도 저렴하고 맛있는 가게를 찾았네요^^ 앞으로 종종 애용하겠습니다. 번창하세요~^^,6.30.금,1
6,국향,다람이83,"배달도 빠르고 친절하시고, 짬뽕 무지 맛나요^^",6.17.토,5
7,국향,Dlrhtwjrht,삼선짬뽕 맛있어요!!,6.14.수,2
8,국향,sky****,짬뽕 맛집입니다!!! 차돌짬뽕😃👍👍👍 국물 진하면서 시원하고 면발도 쫄깃하니 맛있습니다 ~~~ 탕수육 진짜 존맛이에여 ㅜ_ㅜ 바삭 쫄깃쫄깃하고 소스도 달달하니 맛있어요! 또 먹고프네용😭,3.19.일,1
9,국향,Dlrhtwjrht,삼선볶음밥 맛있어요,5.18.목,1
10,국향,후니하기,가성비와 맛으로 갑니다!,7.17.월,10
11,국향,Minapaku,두시반쯤 도착했는데 조용하고 넘 좋았어욥!ㅎㅎ 사장님도 친절하시고 간짜장 쟁반짜장 잡채밥 완전 존맛..!🫶🫶🫶 탕수육도 찹쌀이라 그런지 쫀득쫀득 맛있어요,3.4.토,1
12,국향,jsl****,여기 음식 정말 맛있어요. 대부분 메뉴가 다 맛있어서 자주 와요. 배달도 많이 시키구요. 한번은 다른 유명 중국집 갔다가 정말 조금만 먹고 나왔어여. 집 주변에 이런곳 있어서 넘 좋아요. 강추합니다,2.7.화,1
13,국향,만카,삼선볶음밥 n번째에여!!!,5.5.금,3
14,국향,섭이에용,양도 많고 맛있어요!👍,7.5.수,1
15,국향,만카,또 혼자 먹으러 왔어요👍🏻👍🏻,3.30.목,2
16,국향,만카,주 2회 이상 꼭 생각나요!!! 국향 삼선볶음밥 최고!!!,3.28.화,1
17,국향,fofofor,맛있어요 짬뽕 탕수육 다 맛있어서 다음에 또 오려고요,5.25.목,1
18,국향,파인앤드유,테이블 뽀송해서 일단 맘에들었어요! 깨끗하게 관리하시는거 같아요. 볶음밥 먹었는데 너무 느끼하지 않고 깔끔해서 굿! 다음엔 면도 먹어봐야겠어요. 혼밥하기도 좋았어요.,4.10.월,1
19,국향,562****,긋,6.12.월,1
20,국향,y32****,맛있어요,8.19.토,2
21,국향,망고라미,친절하시고 음식을 주문 즉시 만들어주셔서 따끈하고 맛있게 먹을 수 있어 좋아요 주문하는 것마다 맛있습니다!,2.19.일,2
22,국향,designkk,주인이 바뀌고 맛이 좀 변하긴했네요. 그전에 자장면이랑 볶음밥이 워낙 맛있었거든요. 가까우니 자주 갈것같긴해요,9.12.화,2
23,국향,망고라미,기본적인 메뉴였지만 너무 맛있어서 순삭 시켜버렸어용 또 방문할게요!,1.28.토,1
24,국향,olxor,짬뽕에 불향이 미쳤고 탕수육은 바삭 달달 미쳤어요,3.23.목,1
25,국향,뱅뱅8337,친절 음식양은 약간 적지만 맛있어용,3.11.토,1
26,국향,라라1062,가성비좋아요 맛짱,3.2.목,2
27,국향,hoonhee6947,,2.23.목,4
28,국향,날마다 행복한 여자,배달 시켰을때 플라스틱 재활용 그릇에 보내주시는게 넘 좋아요~ 맛은 두말하면 잔소리 😀,22.11.9.수,1
29,국향,날마다 행복한 여자,오늘도 초토화의 현장입니다. 참고로 입맛없을때 가서 이정도였다는 사실... 쿄쿄~^^,22.11.18.금,2
30,국향,김지수3633,엄청 맛있었습니다. 일단 매장이 정말 청결하고 화장실도 정말 깨끗합니다. 리뷰 잘 안쓰는 편인데 너무 맛있고 가성비가 좋아서 쓰게 되었네요 ㅎㅎㅎ 신촌 오시는 분들은 꼭 가보세요 안가면 후회하실거예요,22.10.2.일,1
31,국향,도니7892,매장 깨끗하고 친절해요,2.5.일,1
32,국향,Rimeee,드디어 제 인생 최고의 짬뽕을 찾았습니다 국물이 시원하고 재료도 깨끗한게 느껴져요 면발이랑 국물이따로놀지도않고 면에 양념이베어있어서 너무잘먹고왔어요 또갈래요,22.9.17.토,1
33,국향,미친스리,탕슉이맛있어용,22.12.23.금,1
34,국향,Heart Earned Dollar,"깨끗, 친절합니다. 주문하면 그때부터 웍소리 들립니다. 이걸로 모든 설명 끝.",22.10.26.수,1
35,국향,lee****,맛있어요,3.17.금,1
36,국향,초롱70,굿,3.8.수,1
37,국향,단비01,우연히 들어갔는데 맛있어요!,22.8.27.토,1
38,국향,river1969,좋아요,3.2.목,2
39,국향,att****,좋아요~~~~~~~,5.23.화,1
40,국향,ilo****,"힘들게 장사하시는 거 알지만.. 인간적으로 너무 맛없어요. 탕수육 소스도 핑크색이고(색소?), 그런 걸 떠나서 너무 맛이 없었습니다. 돼지고기도 국내산 아닌 것 같고요.. 정말 맛있는 중국집은 사랑받습니다. 중국음식 좋아하는 사람이 많아서요. 하지만 맛없는 집은 다시 안 먹게 돼요.. ㅠ",22.10.21.금,1
41,국향,river1969,좋아요,2.20.월,1
42,국향,대권10,곱배기양이 어마어마 합니다,22.11.21.월,1
43,국향,단비01,짬봉맛있어뇨,22.11.15.화,2
44,국향,h5****,굿,2.12.일,1
45,국향,width56,👍,2.12.일,1
46,국향,y32****,굿,4.1.토,1
47,국향,mjg0012,탕수육맛 좋아요,22.12.10.토,2
48,국향,mjg0012,좋아요,1.27.금,3
49,국향,대권10,자주 가고싶어요,22.11.30.수,2
50,국향,teresa79,조아요,4.14.금,1
51,국향,ya****,,22.12.11.일,1
52,국향,하늘비상,좋아요,3.29.수,1
53,국향,향기나는쭈영,맛있어요,22.12.15.목,1
54,국향,sto****,좋아요,4.18.화,1
55,국향,jdiwhfg,맛있고 깨끗하고 좋습니다,22.8.14.일,1
56,국향,21D,아주 좋아요,22.11.21.월,1
57,국향,수아레즈30,맛있고 친절하셔서 잘먹고 갔어요,22.8.13.토,1
58,국향,Dristi,탕수육. 짬뽕 다 맛있네요,22.7.22.금,1
59,국향,앨리9884,면 쫀득쫀득 친절친절,22.8.14.일,1
60,국향,Brightly25,굿,22.11.10.목,15
61,국향,jdiwhfg,잡채밥(8000)👍🏻,22.9.25.일,2
62,국향,babeket,오래전부터잇엇던곳인데 인테리어리뉴얼되더니 맛도업그레이드되었나봐요 차돌짬뽕이랑 삼선쟁반짜장 엄청맛잇고 양많아요,22.6.11.토,1
63,국향,cw****,^^.,22.10.12.수,1
64,국향,jeu****,맛있어요. 오랜만에 가니 매장도 깔끔하게 바뀌어서 좋아요~,22.7.5.화,1
65,국향,s1911,맛있어요,22.10.26.수,3
66,국향,sun****,굿,22.10.24.월,11
67,국향,our****,굿,22.10.19.수,14
68,국향,Brightly25,굿,22.10.19.수,14
69,국향,sun****,굿,22.10.15.토,10
70,국향,ans****,맛있어요.,22.10.12.수,1
71,국향,sun****,굿,22.9.16.금,8
72,국향,후니하기,친절하고 맛있어요!,22.7.21.목,8
73,국향,후니하기,맛있고 친절합니다!,22.7.21.목,9
74,국향,sun****,굿굿,22.10.7.금,9
75,국향,호이잉1,여기 정말….청결이 대박ㅋㅋ 살면서 가본 중국집중 가장 께끗해요! 가게에 기름냄새도 안나고 앉은자리 주방 살짝보였는데 벽에 기름때하나 안보였움….대박나세욤!,22.5.2.월,1
76,국향,sun****,굿,22.9.5.월,7
77,국향,our****,굿,22.9.3.토,13
78,국향,Brightly25,굿,22.9.3.토,13
79,국향,지원취향,맛있어요!,22.8.21.일,1
80,국향,sun****,굿,22.8.29.월,6
81,국향,sun****,굿,22.8.27.토,5
82,국향,이젠3493,앞으로 신촌에서 중국집 먹을거면 여기로만 가려고요,22.6.25.토,1
83,국향,Brightly25,굿,22.8.16.화,12
84,국향,어화둥둥30,기대이상,22.10.24.월,1
85,국향,Brightly25,굿,22.8.4.목,11
86,국향,sun****,굿,22.8.8.월,4
87,국향,Brightly25,굿,22.7.9.토,10
88,국향,hjkl15,굿,22.6.22.수,2
89,국향,프링21,차돌짬뽕 맛있어요,22.4.23.토,1
90,국향,duc****,굿,22.7.14.목,1
91,국향,gla****,짬뽕 굿!,22.7.11.월,1
92,국향,썽썽70,ㅋㅋ 맛있어요,22.9.30.금,1
93,국향,rgy62057,굿,1.16.월,2
94,국향,sun****,굿,22.6.26.일,3
95,국향,Brightly25,굿,22.6.12.일,9
96,국향,귀염듕이뀨,맛나여,22.5.30.월,1
97,국향,hjkl15,맛있는데 비쌈;,22.3.24.목,1
98,국향,lee****,굳,22.9.18.일,1
99,국향,ok2****,맛있어요,22.6.17.금,1
100,국향,써니8582,면발이 얇아서 멸치국수 먹는느낌 ㅠㅠ 가격대에비해 양도적고 푸짐하지 않음,22.3.11.금,1
101,국향,s1911,굿,22.6.6.월,2
102,국향,sun****,굿,22.6.5.일,2
103,국향,뚜루왑,리뉴얼하고 더 깔끔하고 맛있어졌어요,22.2.11.금,1
104,국향,라인드라이브,맛있어요,22.5.30.월,1
105,국향,sun****,Good,22.5.28.토,1
106,국향,Brightly25,굿,22.5.5.목,8
107,국향,Brightly25,굿,22.5.3.화,7
108,국향,s1911,삼선짬뽕 맛있어요,22.3.24.목,1
109,국향,kka****,좋아요,22.7.22.금,4
110,국향,Brightly25,굿,22.4.11.월,6
111,국향,kka****,좋아요,22.7.11.월,3
112,국향,haaaaammm,좋아요,22.4.4.월,1
113,국향,Brightly25,굿,22.3.8.화,5
114,국향,kka****,좋아요,22.6.13.월,2
115,국향,rgy62057,굿,22.9.26.월,1
116,국향,팅커벨3236,굿,22.5.16.월,1
117,국향,designkk,볶음밥 최고!!!,22.8.15.월,1
118,국향,급시우9655,"맛집인정, 비오는 날에 먹는 짬뽕이라 그런지 더 맛있네요.",21.10.8.금,1
119,국향,Brightly25,좋아요,22.1.16.일,4
120,국향,멋진볼러,좋아요,22.4.25.월,1
121,국향,그들의매니저,맛있고 싸고 좋아요~,21.10.9.토,2
122,국향,삥빵뿡뽕쿠루,굿,21.11.27.토,1
123,국향,체즈,굳굳,21.12.12.일,1
124,국향,kka****,좋아요,22.2.14.월,1
125,국향,그들의매니저,맛있어요,21.10.6.수,1
126,국향,항상걷는다,맛이 좋아요,21.9.24.금,1
127,국향,임정훈29,좋아요,22.4.26.화,2
128,국향,17thdasom,맛있어요,21.10.20.수,8
129,국향,smi****,마파두부 잡채밥 탕수육짬뽕맛있어요 짬뽕면이 조금뿐듯ㅜ집과 거리가있어서 그런지 ㅠ 그것빼고는 간도 다적당하고맛나요,21.3.24.수,1
